3037 5311
516	2	1
517	1	0
518	1	0
519	2	0
520	2	1
521	2	1
522	0	1
523	1	1
524	0	0
525	0	2
526	0	2
527	1	2
528	1	0
529	0	1
530	0	0
531	0	0
532	2	0
533	0	0
534	2	2
535	0	0
536	0	0
537	2	0
538	2	0
539	2	0
540	1	0
541	2	0
542	0	1
543	0	2
544	2	0
545	0	0
546	2	1
547	2	0
548	0	1
549	0	2
550	0	2
551	1	1
552	2	1
553	0	2
554	0	0
555	1	1
556	1	2
557	1	1
558	0	1
559	1	2
560	2	1
561	0	0
562	0	1
563	1	0
564	1	2
565	2	0
566	0	0
567	1	0
568	0	1
569	1	2
570	2	0
571	2	2
572	0	0
573	1	2
574	2	0
575	2	1
576	2	1
577	0	2
578	1	0
579	2	1
580	2	2
581	2	0
582	0	1
583	2	0
584	1	2
585	2	1
586	2	0
587	2	1
588	1	0
589	1	2
590	0	0
591	1	2
592	1	1
593	2	2
594	2	1
595	0	0
596	0	1
597	1	2
598	0	0
599	0	1
600	2	1
601	2	0
602	0	2
603	2	0
604	2	0
605	0	0
606	2	0
607	1	1
608	1	2
609	2	2
610	2	0
611	2	0
612	0	0
613	2	0
614	1	2
615	2	1
616	1	0
617	2	2
618	0	1
619	2	1
620	1	0
621	1	0
622	0	0
623	2	0
624	2	0
625	1	0
626	2	2
627	0	0
628	0	2
629	2	1
630	0	1
631	0	0
632	1	1
633	0	0
634	2	0
635	1	1
636	1	0
637	1	0
638	2	0
639	1	0
640	0	1
641	2	2
642	1	2
643	2	1
644	2	0
645	1	2
646	2	0
647	1	0
648	0	1
649	0	2
650	1	0
651	2	1
652	0	1
653	2	0
654	0	0
655	1	2
656	0	2
657	1	1
658	0	1
659	2	1
660	1	0
661	0	2
662	0	0
663	0	1
664	1	0
665	2	1
666	2	1
667	1	2
668	2	2
669	0	0
670	1	2
671	0	2
672	0	1
673	0	1
674	1	0
675	2	2
676	0	1
677	1	2
678	2	0
679	2	0
680	2	2
681	0	0
682	2	0
683	2	1
684	0	0
685	2	2
686	2	1
687	1	2
688	0	1
689	1	2
690	1	1
691	1	1
692	2	0
693	2	2
694	0	0
695	0	1
696	0	1
697	0	0
698	0	1
699	1	0
700	0	2
701	2	0
702	0	2
703	1	1
704	0	2
705	0	0
706	1	1
707	0	0
708	1	1
709	2	2
710	2	0
711	1	1
712	0	2
713	0	2
714	2	0
715	0	1
716	0	2
717	2	1
718	2	0
719	1	0
720	0	0
721	2	0
722	2	1
723	0	0
724	1	2
725	1	0
726	0	1
727	2	0
728	0	0
729	0	2
730	2	1
731	2	0
732	1	0
733	1	2
734	0	2
735	0	2
736	1	1
737	2	2
738	1	0
739	0	0
740	1	2
741	1	0
742	1	2
743	0	0
744	1	0
745	1	1
746	1	1
747	2	2
748	1	0
749	2	0
750	2	1
751	0	0
752	1	2
753	0	1
754	0	2
755	1	2
756	1	0
757	1	1
758	1	0
759	2	2
760	0	1
761	1	2
762	0	0
763	2	0
764	2	2
765	1	1
766	1	0
767	1	0
768	2	2
769	0	1
770	2	0
771	1	1
772	2	0
773	2	1
774	2	2
775	2	0
776	1	1
777	1	0
778	1	1
779	0	0
780	2	1
781	0	1
782	2	2
783	2	1
784	2	0
785	0	2
786	2	1
787	1	0
788	1	0
789	0	1
790	0	1
791	1	2
792	0	2
793	2	0
794	1	0
795	2	1
796	2	1
797	0	0
798	1	2
799	2	1
800	0	1
801	1	1
802	2	0
803	2	0
804	1	0
805	0	2
806	1	0
807	0	2
808	0	2
809	1	1
810	1	2
811	0	1
812	1	1
813	0	2
814	1	2
815	1	2
816	1	0
817	2	2
818	1	1
819	1	0
820	0	0
821	1	0
822	0	1
823	1	1
824	2	1
825	2	0
826	2	2
827	2	0
828	0	1
829	2	1
830	1	0
831	0	2
832	1	1
833	1	2
834	2	2
835	0	0
836	0	2
837	1	1
838	1	2
839	2	1
840	1	0
841	2	2
842	0	2
843	0	1
844	1	0
845	2	0
846	1	2
847	1	1
848	2	0
849	2	2
850	0	1
851	1	2
852	0	1
853	2	1
854	2	2
855	0	2
856	1	2
857	0	0
858	1	1
859	0	0
860	2	2
861	0	2
862	2	2
863	1	1
864	0	0
865	2	0
866	1	0
867	1	0
868	0	2
869	2	2
870	1	0
871	1	2
872	1	1
873	2	1
874	0	0
875	0	1
876	0	1
877	1	0
878	0	2
879	2	0
880	2	1
881	2	1
882	0	1
883	2	0
884	2	0
885	0	0
886	1	1
887	2	1
888	0	1
889	0	1
890	2	1
891	2	0
892	0	0
893	0	0
894	2	2
895	2	0
896	0	2
897	1	1
898	1	1
899	0	0
900	2	0
901	2	0
902	1	1
903	0	2
904	2	1
905	2	2
906	2	0
907	2	0
908	1	1
909	2	1
910	0	0
911	0	0
912	2	1
913	2	0
914	2	1
915	2	0
916	1	2
917	0	1
918	0	2
919	0	0
920	0	0
921	2	1
922	1	0
923	2	0
924	2	1
925	1	2
926	1	0
927	0	1
928	1	2
929	1	1
930	0	0
931	2	2
932	0	2
933	1	2
934	2	0
935	0	1
936	1	1
937	1	0
938	0	0
939	2	0
940	2	0
941	2	0
942	0	1
943	0	2
944	2	0
945	1	1
946	1	2
947	0	2
948	0	0
949	0	1
950	2	2
951	2	2
952	0	0
953	0	1
954	2	1
955	1	0
956	1	1
957	2	0
958	0	1
959	1	1
960	1	0
961	1	2
962	1	0
963	0	1
964	2	1
965	0	2
966	2	2
967	2	0
968	0	1
969	1	2
970	0	1
971	0	1
972	0	1
973	0	1
974	2	0
975	2	2
976	1	2
977	1	0
978	1	1
979	1	0
980	1	0
981	2	2
982	0	1
983	0	1
984	0	2
985	1	0
986	0	2
987	0	0
988	1	1
989	2	0
990	2	0
991	0	2
992	2	1
993	1	0
994	1	0
995	1	2
996	1	0
997	1	2
998	0	2
999	1	0
1000	2	2
1001	0	0
1002	0	1
1003	0	1
1004	1	0
1005	1	0
1006	0	0
1007	2	1
1008	2	1
1009	2	0
1010	2	2
1011	2	1
1012	2	0
1013	2	0
1014	0	2
1015	0	0
1016	0	0
1017	1	1
1018	0	0
1019	2	0
1020	2	0
1021	1	0
1022	2	0
1023	2	1
1024	0	0
1025	2	2
1026	1	2
1027	1	1
1028	2	1
1029	1	1
1030	2	1
1031	2	2
1032	0	0
1033	1	1
1034	0	1
1035	1	1
1036	1	2
1037	1	0
1038	0	1
1039	0	2
1040	1	2
1041	0	0
1042	1	2
1043	0	0
1044	0	1
1045	2	2
1046	0	0
1047	1	0
1048	2	2
1049	0	2
1050	1	1
1051	1	2
1052	0	2
1053	2	0
1054	0	0
1055	2	0
1056	1	2
1057	0	1
1058	1	2
1059	2	1
1060	1	2
1061	2	0
1062	0	0
1063	2	2
1064	1	2
1065	1	0
1066	2	2
1067	2	1
1068	2	2
1069	0	2
1070	0	1
1071	2	1
1072	0	2
1073	1	2
1074	2	2
1075	0	1
1076	2	2
1077	2	2
1078	0	2
1079	2	2
1080	2	0
1081	2	2
1082	1	2
1083	0	2
1084	0	2
1085	0	0
1086	0	0
1087	0	1
1088	1	2
1089	1	1
1090	1	0
1091	1	0
1092	1	2
1093	2	1
1094	0	2
1095	0	2
1096	1	1
1097	2	1
1098	2	0
1099	1	2
1100	2	2
1101	2	2
1102	1	2
1103	0	2
1104	2	2
1105	2	1
1106	0	2
1107	2	2
1108	1	0
1109	1	1
1110	1	0
1111	2	0
1112	2	1
1113	2	1
1114	1	1
1115	2	0
1116	1	1
1117	1	0
1118	1	2
1119	2	0
1120	0	1
1121	1	1
1122	0	1
1123	2	0
1124	1	0
1125	2	2
1126	1	1
1127	0	1
1128	2	0
1129	0	0
1130	2	2
1131	0	1
1132	2	0
1133	1	0
1134	1	0
1135	1	2
1136	1	1
1137	0	0
1138	1	2
1139	0	2
1140	1	0
1141	1	0
1142	1	2
1143	0	2
1144	0	1
1145	2	1
1146	2	1
1147	0	0
1148	0	2
1149	1	1
1150	2	0
1151	2	1
1152	2	2
1153	1	2
1154	1	0
1155	1	2
1156	0	0
1157	0	1
1158	0	0
1159	1	2
1160	0	1
1161	2	1
1162	2	2
1163	1	0
1164	2	2
1165	2	2
1166	1	0
1167	2	2
1168	1	0
1169	0	1
1170	0	2
1171	2	1
1172	1	2
1173	0	0
1174	0	1
1175	0	2
1176	2	2
1177	2	1
1178	2	0
1179	0	2
1180	1	2
1181	0	1
1182	2	1
1183	0	0
1184	2	0
1185	0	0
1186	0	0
1187	2	1
1188	2	1
1189	1	2
1190	2	1
1191	0	2
1192	2	2
1193	2	0
1194	0	1
1195	0	0
1196	0	2
1197	2	1
1198	1	2
1199	0	1
1200	0	0
1201	2	1
1202	2	2
1203	2	1
1204	1	2
1205	2	2
1206	1	1
1207	2	1
1208	1	0
1209	2	0
1210	1	0
1211	0	2
1212	1	2
1213	1	2
1214	2	1
1215	0	1
1216	0	1
1217	0	2
1218	0	1
1219	0	1
1220	1	0
1221	1	1
1222	2	1
1223	1	2
1224	2	0
1225	1	2
1226	0	1
1227	1	1
1228	0	0
1229	0	1
1230	1	1
1231	1	1
1232	2	0
1233	0	0
1234	0	2
1235	0	0
1236	0	0
1237	0	1
1238	1	1
1239	2	2
1240	2	1
1241	1	1
1242	0	0
1243	1	0
1244	2	2
1245	1	1
1246	0	0
1247	1	2
1248	1	0
1249	1	0
1250	0	1
1251	0	0
1252	0	0
1253	0	0
1254	2	1
1255	0	2
1256	2	2
1257	1	2
1258	0	0
1259	0	1
1260	1	1
1261	1	1
1262	2	0
1263	1	1
1264	0	1
1265	1	0
1266	0	2
1267	1	1
1268	1	1
1269	2	0
1270	0	0
1271	1	2
1272	1	0
1273	0	2
1274	1	1
1275	1	2
1276	2	1
1277	2	1
1278	1	1
1279	1	1
1280	0	2
1281	1	1
1282	1	2
1283	2	1
1284	0	2
1285	2	0
1286	1	0
1287	2	1
1288	1	1
1289	1	1
1290	2	0
1291	0	2
1292	1	1
1293	0	1
1294	2	0
1295	2	1
1296	0	2
1297	2	2
1298	1	1
1299	2	2
1300	1	1
1301	2	1
1302	0	2
1303	1	0
1304	1	1
1305	1	0
1306	2	0
1307	1	1
1308	2	2
1309	2	1
1310	1	1
1311	1	2
1312	2	2
1313	1	0
1314	1	1
1315	2	1
1316	0	1
1317	0	1
1318	1	2
1319	2	2
1320	1	2
1321	2	1
1322	1	2
1323	1	2
1324	2	0
1325	0	1
1326	1	1
1327	2	2
1328	1	2
1329	1	0
1330	0	1
1331	0	2
1332	1	1
1333	1	2
1334	1	0
1335	1	2
1336	2	0
1337	2	2
1338	0	2
1339	1	1
1340	2	0
1341	0	0
1342	2	0
1343	2	1
1344	0	2
1345	2	2
1346	2	2
1347	2	0
1348	2	2
1349	1	1
1350	2	2
1351	0	2
1352	0	0
1353	1	2
1354	2	1
1355	1	0
1356	2	1
1357	1	2
1358	0	0
1359	1	0
1360	1	0
1361	2	2
1362	2	2
1363	0	0
1364	1	0
1365	1	1
1366	2	2
1367	2	2
1368	1	0
1369	1	0
1370	0	0
1371	2	0
1372	2	2
1373	1	1
1374	2	0
1375	0	2
1376	1	1
1377	1	2
1378	2	2
1379	2	2
1380	2	0
1381	0	1
1382	0	2
1383	2	2
1384	1	1
1385	1	2
1386	2	1
1387	2	0
1388	2	2
1389	0	1
1390	2	1
1391	1	0
1392	0	2
1393	0	2
1394	0	0
1395	1	1
1396	2	0
1397	0	0
1398	2	2
1399	1	0
1400	1	1
1401	0	2
1402	0	0
1403	0	1
1404	1	1
1405	2	0
1406	0	1
1407	0	2
1408	0	2
1409	2	0
1410	2	1
1411	1	2
1412	2	2
1413	1	2
1414	1	2
1415	1	0
1416	1	1
1417	0	2
1418	1	1
1419	2	0
1420	2	1
1421	0	1
1422	1	0
1423	0	2
1424	0	2
1425	0	1
1426	2	2
1427	0	2
1428	1	0
1429	1	2
1430	0	2
1431	1	2
1432	0	0
1433	0	0
1434	1	1
1435	2	1
1436	0	2
1437	2	2
1438	1	1
1439	0	0
1440	0	0
1441	2	0
1442	2	0
1443	2	2
1444	2	0
1445	2	0
1446	2	2
1447	1	2
1448	0	2
1449	0	1
1450	0	1
1451	2	1
1452	1	1
1453	2	0
1454	1	2
1455	2	2
1456	1	2
1457	0	1
1458	0	0
1459	2	1
1460	1	2
1461	2	2
1462	2	1
1463	0	0
1464	2	1
1465	0	0
1466	2	1
1467	1	2
1468	1	2
1469	0	1
1470	2	2
1471	1	0
1472	1	1
1473	2	2
1474	2	0
1475	1	2
1476	1	1
1477	0	1
1478	0	2
1479	2	1
1480	0	1
1481	1	0
1482	1	1
1483	0	2
1484	2	0
1485	0	0
1486	2	2
1487	1	2
1488	1	0
1489	1	1
1490	2	2
1491	2	0
1492	2	0
1493	2	0
1494	2	1
1495	1	2
1496	2	2
1497	1	2
1498	1	2
1499	1	0
1500	0	0
1501	1	0
1502	0	2
1503	0	2
1504	2	1
1505	2	0
1506	0	0
1507	0	0
1508	2	2
1509	1	1
1510	0	2
1511	1	0
1512	0	2
1513	2	0
1514	0	1
1515	2	0
1516	0	0
1517	0	0
1518	0	2
1519	1	2
1520	1	2
1521	0	1
1522	1	2
1523	0	0
1524	1	1
1525	0	1
1526	2	2
1527	0	2
1528	2	2
1529	1	0
1530	0	2
1531	2	0
1532	0	0
1533	0	2
1534	0	0
1535	0	1
1536	1	1
1537	1	1
1538	1	1
1539	2	2
1540	1	1
1541	2	1
1542	0	2
1543	1	2
1544	0	2
1545	0	2
1546	1	0
1547	0	1
1548	1	1
1549	2	0
1550	2	1
1551	2	2
1552	2	0
1553	1	2
1554	0	2
1555	1	2
1556	2	0
1557	0	0
1558	2	2
1559	2	2
1560	2	2
1561	0	0
1562	1	2
1563	2	1
1564	2	0
1565	2	1
1566	2	1
1567	2	0
1568	0	1
1569	0	2
1570	0	0
1571	1	2
1572	2	1
1573	0	2
1574	2	1
1575	2	0
1576	0	0
1577	0	1
1578	2	2
1579	0	0
1580	1	1
1581	0	0
1582	1	2
1583	1	1
1584	1	2
1585	1	0
1586	1	1
1587	1	0
1588	2	2
1589	0	0
1590	0	1
1591	0	1
1592	1	1
1593	2	0
1594	0	0
1595	0	0
1596	1	1
1597	2	1
1598	0	1
1599	2	0
1600	2	1
1601	0	2
1602	1	2
1603	2	2
1604	1	2
1605	2	1
1606	2	0
1607	2	0
1608	2	1
1609	2	0
1610	1	0
1611	2	1
1612	1	1
1613	1	1
1614	1	2
1615	1	0
1616	1	2
1617	2	0
1618	0	0
1619	2	0
1620	2	2
1621	2	2
1622	0	2
1623	2	0
1624	2	2
1625	0	2
1626	2	2
1627	1	1
1628	2	1
1629	0	0
1630	2	1
1631	0	1
1632	2	2
1633	0	2
1634	0	1
1635	2	0
1636	0	0
1637	2	0
1638	1	0
1639	1	0
1640	2	1
1641	2	0
1642	2	0
1643	1	0
1644	2	2
1645	2	1
1646	1	1
1647	1	1
1648	0	0
1649	0	1
1650	0	2
1651	1	2
1652	1	1
1653	0	0
1654	0	2
1655	2	2
1656	2	1
1657	2	2
1658	0	1
1659	0	2
1660	0	0
1661	1	1
1662	0	1
1663	1	2
1664	0	1
1665	2	0
1666	0	0
1667	1	1
1668	0	1
1669	2	2
1670	0	2
1671	2	0
1672	1	0
1673	1	2
1674	2	1
1675	2	1
1676	2	1
1677	1	1
1678	1	1
1679	1	1
1680	2	1
1681	2	0
1682	1	1
1683	0	0
1684	0	0
1685	2	0
1686	2	1
1687	1	1
1688	0	2
1689	2	1
1690	0	1
1691	0	2
1692	1	2
1693	0	0
1694	2	2
1695	1	1
1696	1	0
1697	1	2
1698	0	0
1699	0	2
1700	2	1
1701	0	0
1702	2	1
1703	2	2
1704	1	2
1705	1	1
1706	1	2
1707	1	1
1708	2	1
1709	0	0
1710	2	2
1711	0	1
1712	2	2
1713	0	2
1714	0	1
1715	0	0
1716	2	0
1717	2	2
1718	2	0
1719	2	2
1720	2	0
1721	1	1
1722	2	1
1723	0	2
1724	0	1
1725	2	2
1726	0	1
1727	0	1
1728	1	2
1729	1	1
1730	0	0
1731	1	0
1732	2	0
1733	1	1
1734	0	1
1735	2	0
1736	0	2
1737	1	1
1738	0	1
1739	2	1
1740	1	2
1741	1	0
1742	0	0
1743	1	2
1744	0	2
1745	0	1
1746	2	1
1747	0	0
1748	1	2
1749	2	2
1750	2	0
1751	1	2
1752	1	0
1753	0	0
1754	2	2
1755	2	0
1756	0	2
1757	0	1
1758	0	0
1759	2	1
1760	1	1
1761	0	2
1762	1	0
1763	0	0
1764	2	0
1765	2	2
1766	1	2
1767	0	1
1768	2	2
1769	2	2
1770	1	1
1771	1	2
1772	1	0
1773	0	1
1774	2	1
1775	0	2
1776	1	1
1777	1	1
1778	1	2
1779	1	0
1780	0	1
1781	2	1
1782	0	0
1783	1	2
1784	0	0
1785	1	1
1786	2	0
1787	2	0
1788	0	1
1789	2	0
1790	1	0
1791	2	0
1792	0	0
1793	2	2
1794	1	0
1795	1	0
1796	1	0
1797	1	2
1798	0	0
1799	0	2
1800	1	0
1801	0	1
1802	0	0
1803	2	0
1804	2	0
1805	2	2
1806	0	1
1807	1	0
1808	2	2
1809	0	2
1810	1	1
1811	2	1
1812	0	1
1813	0	0
1814	2	2
1815	1	0
1816	0	0
1817	2	1
1818	1	0
1819	0	0
1820	1	0
1821	2	1
1822	0	1
1823	2	2
1824	2	1
1825	0	0
1826	2	1
1827	0	0
1828	0	0
1829	0	0
1830	0	1
1831	1	2
1832	0	1
1833	0	1
1834	2	2
1835	1	0
1836	2	0
1837	2	0
1838	1	2
1839	0	0
1840	2	1
1841	1	1
1842	2	0
1843	0	1
1844	1	0
1845	2	1
1846	1	0
1847	0	0
1848	1	2
1849	2	1
1850	1	0
1851	1	1
1852	2	1
1853	0	0
1854	0	1
1855	2	2
1856	1	1
1857	0	2
1858	2	0
1859	2	2
1860	1	1
1861	1	1
1862	2	2
1863	0	0
1864	1	1
1865	1	2
1866	2	2
1867	2	2
1868	0	1
1869	0	0
1870	0	0
1871	0	0
1872	0	2
1873	2	0
1874	2	1
1875	2	2
1876	2	2
1877	0	0
1878	2	1
1879	2	0
1880	1	1
1881	2	0
1882	1	2
1883	0	0
1884	2	1
1885	1	1
1886	2	0
1887	1	1
1888	0	1
1889	0	0
1890	0	2
1891	2	0
1892	0	1
1893	1	1
1894	1	0
1895	0	2
1896	1	0
1897	0	1
1898	1	0
1899	2	1
1900	0	2
1901	0	1
1902	0	2
1903	0	0
1904	2	2
1905	0	1
1906	2	1
1907	0	0
1908	1	0
1909	0	0
1910	0	0
1911	0	0
1912	0	2
1913	1	0
1914	1	1
1915	2	1
1916	0	2
1917	2	1
1918	1	0
1919	2	2
1920	2	1
1921	2	1
1922	1	1
1923	0	1
1924	1	1
1925	1	2
1926	1	1
1927	0	0
1928	0	0
1929	0	0
1930	0	1
1931	2	1
1932	0	2
1933	1	1
1934	2	0
1935	0	2
1936	0	0
1937	1	2
1938	0	0
1939	0	2
1940	0	2
1941	1	0
1942	2	2
1943	2	0
1944	1	1
1945	2	2
1946	1	0
1947	1	2
1948	0	2
1949	2	0
1950	1	2
1951	0	1
1952	2	0
1953	0	2
1954	2	1
1955	1	2
1956	2	2
1957	2	0
1958	0	2
1959	2	0
1960	0	1
1961	1	2
1962	0	1
1963	2	2
1964	0	1
1965	2	2
1966	2	0
1967	0	2
1968	0	2
1969	1	2
1970	2	2
1971	1	0
1972	1	0
1973	1	0
1974	0	1
1975	1	1
1976	2	0
1977	2	2
1978	2	2
1979	1	2
1980	1	1
1981	0	1
1982	0	2
1983	1	2
1984	1	0
1985	0	0
1986	0	1
1987	2	2
1988	2	2
1989	0	2
1990	0	2
1991	2	2
1992	0	0
1993	2	2
1994	0	2
1995	1	1
1996	1	1
1997	0	2
1998	2	1
1999	1	1
2000	0	1
2001	2	1
2002	1	0
2003	1	2
2004	1	1
2005	1	0
2006	2	2
2007	0	1
2008	1	1
2009	1	2
2010	2	0
2011	0	0
2012	0	1
2013	1	1
2014	1	2
2015	2	2
2016	0	2
2017	0	2
2018	1	0
2019	1	2
2020	1	1
2021	1	0
2022	0	0
2023	2	1
2024	2	2
2025	2	0
2026	2	0
2027	1	0
2028	1	2
2029	0	2
2030	1	1
2031	1	0
2032	0	2
2033	0	1
2034	1	1
2035	0	1
2036	0	1
2037	0	1
2038	1	0
2039	2	1
2040	2	1
2041	0	2
2042	1	0
2043	2	2
2044	2	2
2045	2	0
2046	2	1
2047	0	2
2048	0	0
2049	1	2
2050	0	2
2051	0	2
2052	2	0
2053	0	0
2054	2	0
2055	0	1
2056	2	2
2057	2	0
2058	0	2
2059	0	0
2060	2	1
2061	1	2
2062	0	2
2063	1	1
2064	1	1
2065	0	2
2066	0	2
2067	0	1
2068	1	0
2069	0	0
2070	0	2
2071	2	2
2072	1	2
2073	0	1
2074	1	2
2075	0	1
2076	0	1
2077	1	2
2078	0	1
2079	0	1
2080	0	1
2081	2	2
2082	0	1
2083	1	1
2084	2	0
2085	1	1
2086	2	0
2087	1	1
2088	0	0
2089	0	2
2090	0	2
2091	1	1
2092	1	2
2093	0	0
2094	2	1
2095	0	2
2096	0	0
2097	1	2
2098	2	0
2099	2	0
2100	1	2
2101	2	2
2102	1	2
2103	0	0
2104	2	1
2105	1	1
2106	0	1
2107	0	2
2108	1	0
2109	1	0
2110	0	1
2111	1	2
2112	1	2
2113	0	0
2114	0	1
2115	2	1
2116	0	2
2117	2	1
2118	1	0
2119	1	0
2120	0	2
2121	0	1
2122	1	1
2123	0	0
2124	0	0
2125	0	1
2126	0	0
2127	0	0
2128	2	0
2129	1	1
2130	1	0
2131	1	0
2132	1	2
2133	2	2
2134	2	0
2135	2	0
2136	2	2
2137	0	1
2138	0	0
2139	1	1
2140	0	0
